jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
49.7416,7,7,31.6273,81.3683,completed,81380.48,49919.00,0.5808,1.37,0.0000,0.2053,0.1614,0.3851,0.8526,4.5157,7.1459,,,
31.8484,10,10,56.1918,88.0398,completed,81380.84,49919.23,0.5766,1.32,0.0000,0.4967,0.5019,0.7879,1.7498,0.5169,3.0376,5.5432,6.3995,5.2867
47.3958,7,7,31.8190,79.2140,completed,81380.84,49919.23,0.5766,1.32,0.0000,0.8552,0.7551,0.3014,1.5011,5.3732,7.1918,,,
49.2193,7,7,35.0821,84.3011,completed,81381.15,49919.44,0.5719,1.21,0.0000,0.5254,0.9563,1.9916,2.7547,6.2454,7.6725,,,
41.0762,8,8,40.0188,81.0948,completed,81381.15,49919.44,0.5719,1.21,0.0000,0.3128,0.2917,0.8956,1.5196,1.2728,5.5144,6.1146,,
21.1477,10,10,54.7008,75.8478,completed,81381.42,49919.61,0.5680,1.13,0.0000,0.2127,0.9122,1.9771,2.8810,5.0416,3.2950,3.3751,4.7282,4.4712
41.5592,8,8,28.6437,70.2027,completed,81381.42,49919.61,0.5680,1.13,0.0000,1.0650,0.6493,0.7364,2.0206,1.4729,5.1986,5.7603,,
42.7462,8,8,39.7749,82.5209,completed,81381.70,49919.79,0.5622,1.07,0.0000,0.5140,0.5403,1.6943,0.9872,3.3031,6.7867,7.0433,,
34.4954,9,9,45.7571,80.2521,completed,81381.70,49919.79,0.5622,1.07,0.0000,1.5727,1.7581,1.8200,0.3913,1.7684,4.3413,6.0711,5.9480,
39.0922,9,9,41.8247,80.9167,completed,81381.98,49919.96,0.5572,1.01,0.0000,0.0860,0.7529,1.2036,2.1684,1.2824,2.6894,5.8927,6.3102,
39.5117,9,9,36.7203,76.2313,completed,81381.98,49919.96,0.5572,1.01,0.0000,1.3068,1.9964,2.8763,1.9471,2.5444,4.5457,6.1523,5.7862,
22.7515,10,4,20.9436,43.6946,converged,81382.21,49920.10,0.5544,0.92,0.0000,0.1253,0.1222,0.0294,,,,,,
40.1598,8,8,38.2574,78.4164,completed,81382.21,49920.10,0.5544,0.92,0.0000,1.6569,2.0150,1.4094,4.1653,1.9561,3.8617,3.6565,,
43.1600,8,8,43.3906,86.5496,completed,81382.41,49920.22,0.5486,0.81,0.0000,0.5094,4.0992,14.0063,9.0625,2.9150,0.8155,1.9224,,
42.6969,8,8,43.6671,86.3631,completed,81382.41,49920.22,0.5486,0.81,0.0000,1.9218,3.1340,2.2941,1.7616,2.9264,4.9373,4.9489,,
34.1792,9,9,55.5979,89.7770,completed,81382.62,49920.36,0.5456,0.76,0.0000,0.7345,0.3091,2.6872,7.9651,3.8435,0.9361,3.5737,3.7045,
57.6030,6,6,22.4701,80.0731,completed,81382.62,49920.36,0.5456,0.76,0.0000,0.1731,5.8951,3.2075,1.9225,0.7730,,,,
33.3672,10,10,48.6570,82.0241,completed,81382.83,49920.49,0.5477,0.84,0.0000,1.1147,1.4216,0.7830,0.7773,1.1209,1.3408,4.2770,5.2440,4.9210
37.0649,9,3,12.6777,49.7418,converged,81382.83,49920.49,0.5477,0.84,0.0000,0.3162,0.0799,,,,,,,
22.0006,10,3,13.2472,35.2472,converged,81383.04,49920.61,0.5541,0.83,0.0000,0.4274,0.0214,,,,,,,
48.1926,7,3,8.6953,56.8874,converged,81383.04,49920.61,0.5541,0.83,0.0000,0.1235,0.0904,,,,,,,
22.7537,10,10,36.9079,59.6609,completed,81383.19,49920.71,0.5640,0.74,0.0000,0.4912,0.5632,0.7819,2.4397,0.9240,0.2783,0.8347,1.7155,2.1783
37.0103,9,9,36.6236,73.6336,completed,81383.19,49920.71,0.5640,0.74,0.0000,0.2062,0.2949,0.2625,0.8865,1.2062,1.3083,2.1800,2.5953,
40.7128,8,8,29.6734,70.3854,completed,81383.37,49920.81,0.5719,0.69,0.0000,0.3256,0.4067,2.0050,1.6945,0.7019,2.0250,2.4080,,
31.3415,10,3,10.6372,41.9782,converged,81383.37,49920.81,0.5719,0.69,0.0000,0.1041,0.0768,,,,,,,
44.5018,8,8,39.6960,84.1971,completed,81383.53,49920.92,0.5795,0.68,0.0000,0.3818,1.5370,3.3223,5.6325,4.6704,5.6861,5.2238,,
54.4427,6,6,22.7174,77.1594,completed,81383.53,49920.92,0.5795,0.68,0.0000,0.7095,1.1916,2.7545,2.8167,4.7588,,,,
52.8841,6,6,32.7434,85.6274,completed,81383.69,49921.02,0.5852,0.62,0.0000,0.8321,0.2467,0.9736,2.0141,4.2181,,,,
53.9112,6,6,32.5450,86.4560,completed,81383.69,49921.02,0.5852,0.62,0.0000,0.5598,0.3036,1.0817,1.8020,4.1705,,,,
23.7157,10,10,52.9820,76.6970,completed,81383.87,49921.14,0.5916,0.72,0.0000,0.5786,0.5947,0.2076,1.5039,0.5124,0.4906,1.5803,3.2666,3.3554
48.4649,7,7,27.9788,76.4428,completed,81383.87,49921.14,0.5916,0.72,0.0000,0.4425,0.1998,1.3739,0.5540,1.9904,3.8413,,,
49.1824,7,7,29.4888,78.6708,completed,81384.05,49921.26,0.5958,0.78,0.0000,0.3794,1.3331,5.1702,2.6778,0.6292,2.6479,,,
41.3604,8,8,27.5211,68.8811,completed,81384.05,49921.26,0.5958,0.78,0.0000,0.5039,0.1642,1.2667,0.5889,1.1814,3.6818,3.6120,,
26.5815,10,3,8.4443,35.0253,converged,81384.23,49921.38,0.5995,0.86,0.0000,0.2870,0.0577,,,,,,,
48.9388,7,7,41.3248,90.2629,completed,81384.23,49921.38,0.5995,0.86,0.0000,0.7578,0.7910,0.3934,1.5998,4.3336,4.8841,,,
48.0198,7,7,27.3582,75.3772,completed,81384.42,49921.51,0.6033,0.86,0.0000,0.1864,1.6549,3.8134,2.3892,1.0817,2.9564,,,
32.9255,10,10,41.6562,74.5812,completed,81384.42,49921.51,0.6033,0.86,0.0000,0.3235,0.1156,0.9847,2.8637,1.6830,0.7805,1.1946,2.8571,2.9329
33.5951,10,10,34.3601,67.9552,completed,81384.64,49921.67,0.6091,0.96,0.0000,0.4736,0.4640,0.2879,0.5704,1.8381,3.0368,4.0627,4.2970,3.7793
39.1438,9,9,35.7343,74.8774,completed,81384.64,49921.67,0.6091,0.96,0.0000,0.5863,0.3844,1.0290,0.4437,0.5084,3.1700,4.4721,4.1907,
56.1349,6,6,26.4562,82.5903,completed,81384.85,49921.81,0.6119,0.87,0.0000,0.7426,0.2859,2.7184,0.8422,4.3704,,,,
44.4365,8,8,39.7190,84.1551,completed,81384.85,49921.81,0.6119,0.87,0.0000,0.6787,0.2999,1.9884,0.5534,1.0567,3.3516,4.3057,,
28.2855,10,10,47.9802,76.2653,completed,81385.08,49921.97,0.6236,0.95,0.0000,0.7796,1.2626,1.2378,0.7379,2.9669,3.7078,4.3828,4.7341,4.2053
48.3274,7,7,33.6841,82.0111,completed,81385.08,49921.97,0.6236,0.95,0.0000,0.7966,0.9178,4.4326,4.1223,0.6549,2.6157,,,
40.4158,8,8,36.0742,76.4892,completed,81385.32,49922.14,0.6265,1.11,0.0000,1.3009,1.7080,0.9092,2.0939,5.0089,6.2635,6.0656,,
59.5144,5,5,19.5992,79.1132,completed,81385.32,49922.14,0.6265,1.11,0.0000,0.1167,7.0202,3.9683,1.2825,,,,,
49.6871,7,7,28.0312,77.7182,completed,81385.61,49922.34,0.6269,1.18,0.0000,1.2607,1.3011,1.1078,2.3554,4.7884,6.4085,,,
55.5309,6,6,20.5441,76.0742,completed,81385.61,49922.34,0.6269,1.18,0.0000,1.4054,1.0235,1.0401,3.6336,6.5623,,,,
46.8774,7,7,23.6771,70.5542,completed,81385.86,49922.52,0.6353,1.09,0.0000,0.8507,0.8064,5.3321,3.8833,2.8376,4.9227,,,
24.2981,10,10,38.1500,62.4480,completed,81385.86,49922.52,0.6353,1.09,0.0000,0.8739,1.3581,1.2885,0.4720,2.3702,3.0944,4.2885,5.1515,4.9831
20.7805,10,10,41.0286,61.8086,completed,81386.08,49922.69,0.6450,1.03,0.0000,0.7413,0.8671,0.1404,3.3639,4.6710,0.4284,2.3586,4.4649,5.2606
51.3863,7,7,48.8708,100.2569,completed,81386.08,49922.69,0.6450,1.03,0.0000,0.6225,0.1467,1.7966,1.8912,3.2027,5.0232,,,
54.6822,6,6,22.4919,77.1739,completed,81386.35,49922.89,0.6476,1.06,0.0000,1.4861,0.5801,2.3044,3.3165,7.0262,,,,
45.6606,8,8,37.1192,82.7793,completed,81386.35,49922.89,0.6476,1.06,0.0000,0.5117,0.5073,1.2433,2.4816,2.3366,4.1234,4.6840,,
40.8413,8,8,27.8434,68.6844,completed,81386.62,49923.09,0.6399,1.05,0.0000,1.8257,1.7036,0.7061,0.8706,4.0650,6.6478,6.7855,,
52.2490,6,6,25.9441,78.1921,completed,81386.62,49923.09,0.6399,1.05,0.0000,1.3706,1.0136,1.5387,3.2763,6.1988,,,,
22.4242,10,10,41.0006,63.4246,completed,81386.82,49923.24,0.6316,1.00,0.0000,1.4921,1.7221,1.2151,0.8389,2.0277,4.7085,5.5490,6.0861,5.5040
22.6088,10,10,41.1364,63.7444,completed,81386.82,49923.24,0.6316,1.00,0.0000,0.6644,0.7956,0.2051,1.1281,2.5296,2.0163,3.3355,4.1811,3.7983
