jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
41.0741,8,8,41.7340,82.8080,completed,81378.49,49917.66,0.5907,0.98,0.0000,0.7484,0.2168,0.7522,2.2440,1.9763,0.1852,0.1912,,
24.0287,10,10,41.1336,65.1616,converged,81378.49,49917.66,0.5907,0.98,0.0000,0.3572,0.1992,0.9323,4.8485,10.8042,5.0304,1.2654,0.2858,0.0789
59.5246,5,5,38.3955,97.9195,completed,81378.74,49917.83,0.5886,1.03,0.0000,0.2826,1.5961,1.7813,0.6364,,,,,
29.2291,10,10,54.4775,83.7065,completed,81378.74,49917.83,0.5886,1.03,0.0000,0.2980,0.1146,0.2903,1.6545,7.1188,2.8399,0.3452,0.3458,0.1612
58.7332,5,5,29.3397,88.0728,completed,81379.06,49918.05,0.5845,1.06,0.0000,0.1777,1.1374,3.0393,1.4130,,,,,
23.8219,10,10,60.4311,84.2521,completed,81379.06,49918.05,0.5845,1.06,0.0000,0.3626,0.1597,0.3848,1.7650,11.2200,3.3643,1.0201,0.5019,0.1861
40.5254,8,8,41.3525,81.8776,completed,81379.37,49918.25,0.5761,1.20,0.0000,1.3370,2.4685,2.8877,1.4251,0.5801,0.8227,0.5040,,
53.2515,6,6,21.3798,74.6308,completed,81379.37,49918.25,0.5761,1.20,0.0000,1.3992,2.2482,3.1719,1.7070,0.3087,,,,
25.2979,10,10,42.0387,67.3358,completed,81379.66,49918.44,0.5755,1.37,0.0000,0.9114,1.3345,1.3337,0.9951,1.2472,2.0910,1.0803,0.6164,0.3887
28.3671,10,10,51.3882,79.7552,completed,81379.66,49918.44,0.5755,1.37,0.0000,0.6644,1.2021,1.1748,0.5497,6.5793,2.7234,0.3626,0.4642,0.3481
37.1558,9,9,45.8778,83.0329,completed,81380.04,49918.69,0.5764,1.64,0.0000,0.7344,1.2606,0.3489,3.0442,5.5484,0.9789,0.5449,0.3827,
53.4992,6,6,31.4782,84.9772,completed,81380.04,49918.69,0.5764,1.64,0.0000,1.0688,0.5541,10.7770,3.8045,1.2678,,,,
20.7992,10,10,59.5871,80.3862,completed,81380.54,49919.02,0.5763,1.89,0.0000,0.8168,1.2799,0.9904,1.0211,4.5856,2.2751,0.5978,0.1806,0.2263
26.3763,10,10,38.0902,64.4662,completed,81380.54,49919.02,0.5763,1.89,0.0000,0.7755,1.1921,0.8348,0.9430,4.4243,2.0660,0.6467,0.4432,0.3280
33.4258,10,3,9.5432,42.9682,converged,81381.03,49919.34,0.5748,2.02,0.0000,0.2186,0.0229,,,,,,,
59.3211,5,5,22.4331,81.7541,completed,81381.03,49919.34,0.5748,2.02,0.0000,1.2591,1.4749,3.5592,1.2707,,,,,
32.5106,10,10,38.9178,71.4278,completed,81381.51,49919.65,0.5740,2.25,0.0000,0.5930,1.0066,1.5455,2.2158,3.4773,0.2838,0.4644,0.4894,0.2466
