jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
33.4702,10,3,9.1266,42.5966,converged,81775.67,50243.56,0.1822,8.33,0.0000,0.0322,0.0648,,,,,,,
42.2341,8,8,34.7390,76.9730,completed,81775.67,50243.56,0.1822,8.33,0.0000,0.1904,0.1975,0.2091,1.7147,5.3364,8.8561,9.7070,,
34.1735,9,9,30.9343,65.1073,completed,81777.86,50243.95,0.1833,8.33,0.0000,0.0405,0.1287,0.7514,1.1197,0.7922,5.0955,8.4126,8.0277,
46.3850,7,3,8.7163,55.1003,converged,81777.86,50243.95,0.1833,8.33,0.0000,0.1496,0.0317,,,,,,,
25.9249,10,3,11.4690,37.3931,converged,81779.77,50244.30,0.1827,8.33,0.0000,0.0540,0.0258,,,,,,,
38.1942,9,4,13.9000,52.0941,converged,81779.77,50244.30,0.1827,8.33,0.0000,0.1040,0.1155,0.0936,,,,,,
37.8659,9,9,31.1577,69.0227,completed,81781.69,50244.64,0.1807,8.33,0.0000,0.0273,0.1157,0.5873,0.6988,1.2705,4.8503,8.2224,8.3627,
24.3085,10,4,13.7163,38.0243,converged,81781.69,50244.64,0.1807,8.33,0.0000,0.0985,0.1203,0.0307,,,,,,
47.8964,7,7,22.7529,70.6489,completed,81783.88,50245.04,0.1848,8.33,0.0000,0.0458,0.1230,0.5087,1.8454,8.5925,10.2035,,,
37.3746,9,4,16.6120,53.9861,converged,81783.88,50245.04,0.1848,8.33,0.0000,0.0946,0.1747,0.0126,,,,,,
34.2670,9,3,12.0166,46.2837,converged,81786.06,50245.44,0.1870,8.34,0.0000,0.0190,0.0089,,,,,,,
47.9240,7,7,27.7283,75.6523,completed,81786.06,50245.44,0.1870,8.34,0.0000,0.1590,0.1537,0.2649,1.9828,7.8635,10.0471,,,
42.2306,8,3,9.4597,51.6897,converged,81787.97,50245.80,0.1857,8.34,0.0000,0.0566,0.0581,,,,,,,
28.1271,10,10,37.4651,65.5921,completed,81787.97,50245.80,0.1857,8.34,0.0000,0.1063,0.1628,0.1336,0.3226,0.9467,3.7337,7.2506,8.4082,7.5379
32.8429,10,10,41.3483,74.1903,completed,81789.88,50246.15,0.1872,8.34,0.0000,0.0716,0.1126,0.3041,0.5221,0.4611,3.6987,8.3460,7.8542,6.2619
34.5224,9,4,15.8950,50.4171,converged,81789.88,50246.15,0.1872,8.34,0.0000,0.0855,0.1653,0.0799,,,,,,
44.4652,8,3,8.6360,53.1011,converged,81792.06,50246.55,0.1861,8.32,0.0000,0.0496,0.0980,,,,,,,
25.1486,10,10,40.6164,65.7644,completed,81792.06,50246.55,0.1861,8.32,0.0000,0.1492,0.2544,0.2766,0.5035,1.0642,3.5827,7.8537,8.6263,7.1822
46.8868,7,7,30.4111,77.2972,completed,81793.96,50246.91,0.1848,8.32,0.0000,0.1391,0.1529,0.5140,2.8280,9.2486,10.1024,,,
20.4480,10,3,14.2632,34.7112,converged,81793.96,50246.91,0.1848,8.32,0.0000,0.0929,0.0913,,,,,,,
24.6489,10,10,40.3701,65.0181,completed,81795.87,50247.27,0.1876,8.32,0.0000,0.0565,0.1267,0.1940,0.6465,1.5327,4.4020,8.2062,8.4069,6.9796
33.5828,10,4,11.2839,44.8660,converged,81795.87,50247.27,0.1876,8.32,0.0000,0.0730,0.1058,0.0132,,,,,,
35.1328,9,3,8.4349,43.5670,converged,81797.77,50247.62,0.1823,8.32,0.0000,0.0251,0.0185,,,,,,,
37.6722,9,3,12.4397,50.1118,converged,81797.77,50247.62,0.1823,8.32,0.0000,0.0277,0.0324,,,,,,,
57.1958,6,6,23.6326,80.8276,completed,81799.68,50247.95,0.1850,8.32,0.0000,0.1936,0.4398,2.7450,7.2444,11.3121,,,,
52.8326,6,3,9.3572,62.1892,converged,81799.68,50247.95,0.1850,8.32,0.0000,0.1947,0.0433,,,,,,,
53.9385,6,6,23.8964,77.8345,completed,81801.86,50248.33,0.1838,8.32,0.0000,0.1678,0.3659,3.2035,7.8557,11.5078,,,,
23.5209,10,3,10.3253,33.8454,converged,81801.86,50248.33,0.1838,8.32,0.0000,0.0402,0.0430,,,,,,,
40.4968,8,3,14.2291,54.7252,converged,81803.77,50248.66,0.1856,8.32,0.0000,0.0371,0.0535,,,,,,,
32.9198,10,4,21.3173,54.2363,converged,81803.77,50248.66,0.1856,8.32,0.0000,0.1171,0.1529,0.0521,,,,,,
33.3393,10,3,8.8814,42.2204,converged,81805.68,50249.02,0.1855,8.32,0.0000,0.0225,0.0393,,,,,,,
59.2403,5,5,18.8405,78.0805,completed,81805.68,50249.02,0.1855,8.32,0.0000,0.0968,0.7486,4.3924,10.0091,,,,,
54.9394,6,6,32.0701,87.0092,completed,81807.74,50249.38,0.1877,8.31,0.0000,0.0628,0.6008,0.6304,3.3271,9.2885,,,,
24.6425,10,4,12.4294,37.0715,converged,81807.74,50249.38,0.1877,8.31,0.0000,0.0891,0.1148,0.0179,,,,,,
53.0389,6,6,28.8866,81.9246,completed,81809.73,50249.76,0.1863,8.31,0.0000,0.0379,0.5303,1.6742,4.3829,10.0668,,,,
41.1200,8,3,14.4017,55.5217,converged,81809.73,50249.76,0.1863,8.31,0.0000,0.1395,0.0693,,,,,,,
41.2747,8,8,40.8103,82.0843,completed,81811.88,50250.17,0.1869,8.31,0.0000,0.2502,0.2200,0.1617,1.2122,4.4327,9.1219,9.6297,,
43.1742,8,4,17.6626,60.8366,converged,81811.88,50250.17,0.1869,8.31,0.0000,0.2310,0.2303,0.0995,,,,,,
39.1483,9,3,14.4719,53.6200,converged,81814.16,50250.62,0.1906,8.31,0.0000,0.1457,0.0669,,,,,,,
41.8970,8,3,13.0329,54.9300,converged,81814.16,50250.62,0.1906,8.31,0.0000,0.1151,0.0644,,,,,,,
53.4716,6,3,9.2107,62.6817,converged,81816.18,50251.03,0.1907,8.31,0.0000,0.2174,0.0821,,,,,,,
30.3889,10,3,9.7175,40.1055,converged,81816.18,50251.03,0.1907,8.31,0.0000,0.0465,0.0165,,,,,,,
33.2470,10,10,40.9148,74.1609,completed,81818.08,50251.39,0.1875,8.32,0.0000,0.1816,0.1957,0.1202,0.3085,1.1853,3.1614,8.0253,9.1152,7.8731
43.8885,8,8,29.1351,73.0232,completed,81818.08,50251.39,0.1875,8.32,0.0000,0.1823,0.1483,0.1990,0.5862,3.3228,8.3329,9.7899,,
26.0973,10,3,9.2908,35.3879,converged,81820.53,50251.84,0.1860,8.32,0.0000,0.0582,0.0370,,,,,,,
26.3625,10,4,12.4459,38.8079,converged,81820.53,50251.84,0.1860,8.32,0.0000,0.1281,0.1011,0.0401,,,,,,
41.1350,8,3,10.0321,51.1672,converged,81822.16,50252.15,0.1862,8.32,0.0000,0.1900,0.0948,,,,,,,
21.8627,10,4,22.1295,43.9915,converged,81822.16,50252.15,0.1862,8.32,0.0000,0.1280,0.1049,0.0266,,,,,,
33.4039,10,3,18.7615,52.1645,converged,81823.92,50252.48,0.1845,8.31,0.0000,0.0714,0.0423,,,,,,,
27.8339,10,3,12.0872,39.9202,converged,81823.92,50252.48,0.1845,8.31,0.0000,0.0853,0.0564,,,,,,,
59.3018,5,5,20.6814,79.9824,completed,81825.96,50252.85,0.1850,8.32,0.0000,0.1603,0.6586,1.1417,8.1009,,,,,
51.3643,7,3,17.4229,68.7870,converged,81825.96,50252.85,0.1850,8.32,0.0000,0.1160,0.0617,,,,,,,
58.8437,5,5,25.1435,83.9866,completed,81828.14,50253.24,0.1853,8.32,0.0000,0.1755,0.2280,1.8874,8.6911,,,,,
30.8764,10,3,17.0036,47.8796,converged,81828.14,50253.24,0.1853,8.32,0.0000,0.0881,0.0935,,,,,,,
57.2925,6,3,20.0083,77.3004,converged,81830.47,50253.66,0.1850,8.33,0.0000,0.1520,0.0847,,,,,,,
