jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
41.1759,8,8,32.9989,74.1739,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.3870,0.6099,5.4004,4.9740,0.5899,0.8548,1.5925,,
25.4444,10,10,33.4368,58.8808,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.0596,0.2668,2.1049,8.8328,0.4155,1.2156,0.7829,0.8248,1.2366
47.7924,7,7,27.0844,74.8764,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.3019,0.6441,8.1734,2.3836,0.5811,1.0671,,,
57.7042,6,6,26.7299,84.4339,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.4091,3.3873,4.2876,0.5449,1.7866,,,,
58.3308,5,5,21.0733,79.4034,completed,81377.36,49916.91,0.5890,0.00,0.0000,1.0043,0.8293,1.3361,3.8599,,,,,
35.3971,9,9,35.7807,71.1777,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.6415,1.2633,1.2230,1.4939,0.4074,1.5303,3.5234,3.5438,
23.0375,10,10,41.8280,64.8650,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.5569,1.0350,0.5661,2.6825,1.0988,1.6603,1.2143,2.9125,3.1771
22.5326,10,10,46.9113,69.4434,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.3368,0.7860,0.7426,3.1598,4.1983,1.2508,1.7123,2.5244,2.8190
32.2689,10,10,58.7211,90.9891,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.4725,1.0899,1.3850,1.6343,2.9533,1.3618,3.2561,3.5824,3.0543
53.2410,6,6,24.9147,78.1558,converged,81377.36,49916.91,0.5890,0.00,0.0000,0.1326,6.6342,5.0088,2.0816,0.0338,,,,
55.4718,6,6,23.0289,78.5000,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.2548,1.7499,1.0194,1.2147,3.2635,,,,
32.1637,10,3,8.6571,40.8202,converged,81377.36,49916.91,0.5890,0.00,0.0000,0.0437,0.0658,,,,,,,
20.4147,10,10,51.5862,72.0002,completed,81377.36,49916.91,0.5890,0.00,0.0000,0.2063,0.7469,0.2944,4.6676,3.7356,0.4926,1.2047,2.0391,2.3757
