jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
39.4855,9,3,9.4045,48.8896,converged,3708.14,73767.40,0.4566,1.35,0.0000,0.0166,0.0096,,,,,,,
43.6587,8,3,9.1936,52.8516,converged,3708.42,73767.54,0.4549,1.40,0.0000,0.0328,0.0370,,,,,,,
38.3559,9,3,8.8943,47.2493,converged,3708.42,73767.54,0.4549,1.40,0.0000,0.0371,0.0539,,,,,,,
43.1590,8,3,9.3195,52.4785,converged,3708.68,73767.66,0.4535,1.44,0.0000,0.0070,0.0420,,,,,,,
25.5913,10,3,9.8186,35.4097,converged,3708.68,73767.66,0.4535,1.44,0.0000,0.0126,0.0219,,,,,,,
49.6727,7,3,9.1559,58.8279,converged,3708.94,73767.79,0.4529,1.47,0.0000,0.0334,0.0217,,,,,,,
49.3981,7,3,8.8823,58.2803,converged,3708.94,73767.79,0.4529,1.47,0.0000,0.0167,0.0570,,,,,,,
38.8682,9,3,9.6789,48.5470,converged,3709.24,73767.94,0.4533,1.53,0.0000,0.0288,0.0227,,,,,,,
24.9317,10,3,9.4266,34.3576,converged,3709.24,73767.94,0.4533,1.53,0.0000,0.0505,0.0838,,,,,,,
48.2467,7,3,9.0910,57.3370,converged,3709.52,73768.08,0.4539,1.59,0.0000,0.0239,0.0124,,,,,,,
25.6068,10,3,8.8339,34.4400,converged,3709.52,73768.08,0.4539,1.59,0.0000,0.0350,0.0368,,,,,,,
52.5301,6,3,8.5164,61.0464,converged,3709.81,73768.22,0.4554,1.64,0.0000,0.0125,0.0262,,,,,,,
35.4712,9,9,27.4643,62.9354,completed,3709.81,73768.22,0.4554,1.64,0.0000,0.0842,0.1163,0.1665,0.2308,0.5146,2.4469,4.9342,5.4615,
27.0069,10,3,9.3133,36.3194,converged,3710.15,73768.38,0.4587,1.71,0.0000,0.0146,0.0173,,,,,,,
48.0402,7,7,23.2059,71.2460,completed,3710.15,73768.38,0.4587,1.71,0.0000,0.0961,0.1529,0.2658,0.6893,4.2422,5.9414,,,
42.3640,8,3,9.1061,51.4701,converged,3710.50,73768.56,0.4633,1.74,0.0000,0.0262,0.0169,,,,,,,
48.7329,7,3,9.2476,57.9797,converged,3710.50,73768.56,0.4633,1.74,0.0000,0.0268,0.0216,,,,,,,
59.3678,5,5,17.3912,76.7582,completed,3710.85,73768.73,0.4650,1.75,0.0000,0.0393,0.1336,0.8321,5.2494,,,,,
56.5304,6,6,20.5796,77.1097,completed,3710.85,73768.73,0.4650,1.75,0.0000,0.0986,0.2896,0.7880,1.7228,5.0925,,,,
47.0422,7,7,23.6721,70.7141,completed,3711.25,73768.93,0.4606,1.77,0.0000,0.0103,0.1003,0.4089,0.3009,2.3828,5.1243,,,
23.5715,10,3,9.1512,32.7223,converged,3711.25,73768.93,0.4606,1.77,0.0000,0.0511,0.0631,,,,,,,
43.1887,8,3,9.4068,52.5948,converged,3711.60,73769.11,0.4560,1.76,0.0000,0.0463,0.0417,,,,,,,
50.2135,7,7,26.6091,76.8222,completed,3711.60,73769.11,0.4560,1.76,0.0000,0.0365,0.1555,1.2266,0.2980,2.2489,4.8031,,,
20.6302,10,3,9.7730,30.4031,converged,3711.96,73769.28,0.4537,1.70,0.0000,0.0151,0.0127,,,,,,,
32.0753,10,3,9.4411,41.5162,converged,3711.96,73769.28,0.4537,1.70,0.0000,0.0209,0.0290,,,,,,,
49.6545,7,3,10.0775,59.7316,converged,3712.26,73769.43,0.4530,1.66,0.0000,0.0265,0.0594,,,,,,,
23.0473,10,3,9.5027,32.5498,converged,3712.26,73769.43,0.4530,1.66,0.0000,0.0252,0.0264,,,,,,,
32.7516,10,3,9.2778,42.0289,converged,3712.56,73769.57,0.4527,1.68,0.0000,0.0160,0.0125,,,,,,,
26.4112,10,3,9.8839,36.2949,converged,3712.56,73769.57,0.4527,1.68,0.0000,0.0534,0.0688,,,,,,,
33.3784,10,3,9.4027,42.7807,converged,3712.83,73769.70,0.4511,1.73,0.0000,0.0134,0.0071,,,,,,,
45.5753,8,3,9.1048,54.6798,converged,3712.83,73769.70,0.4511,1.73,0.0000,0.0221,0.0360,,,,,,,
20.6442,10,3,9.3698,30.0139,converged,3713.14,73769.85,0.4504,1.79,0.0000,0.0217,0.0147,,,,,,,
52.2570,6,6,21.8603,74.1173,completed,3713.31,73769.93,0.4509,1.82,0.0000,0.0292,0.1229,0.5289,1.8905,5.2106,,,,
45.8647,8,3,9.0715,54.9355,converged,3713.31,73769.93,0.4509,1.82,0.0000,0.0120,0.0398,,,,,,,
20.6043,10,3,10.1498,30.7538,converged,3713.68,73770.11,0.4520,1.86,0.0000,0.0281,0.0347,,,,,,,
53.0265,6,3,9.3781,62.4041,converged,3713.68,73770.11,0.4520,1.86,0.0000,0.0286,0.0263,,,,,,,
35.1324,9,3,9.4208,44.5528,converged,3714.06,73770.30,0.4515,1.86,0.0000,0.0202,0.0312,,,,,,,
38.3666,9,3,9.1570,47.5231,converged,3714.06,73770.30,0.4515,1.86,0.0000,0.0133,0.0252,,,,,,,
23.8908,10,3,10.1325,34.0225,converged,3714.39,73770.46,0.4490,1.86,0.0000,0.0185,0.0253,,,,,,,
50.3092,7,3,9.1047,59.4137,converged,3714.39,73770.46,0.4490,1.86,0.0000,0.0146,0.0880,,,,,,,
35.7720,9,3,9.0273,44.7993,converged,3714.73,73770.62,0.4464,1.88,0.0000,0.0314,0.0366,,,,,,,
24.6868,10,3,9.2118,33.8978,converged,3714.73,73770.62,0.4464,1.88,0.0000,0.0110,0.0186,,,,,,,
20.1772,10,3,9.5025,29.6795,converged,3715.03,73770.76,0.4475,1.90,0.0000,0.0308,0.0449,,,,,,,
26.0334,10,3,9.3371,35.3701,converged,3715.03,73770.76,0.4475,1.90,0.0000,0.0108,0.0178,,,,,,,
54.1759,6,6,20.1495,74.3245,completed,3715.33,73770.91,0.4491,1.92,0.0000,0.0426,0.1667,0.5073,1.7130,4.7222,,,,
22.0037,10,3,9.3071,31.3102,converged,3715.33,73770.91,0.4491,1.92,0.0000,0.0339,0.0498,,,,,,,
48.6021,7,7,26.7562,75.3582,completed,3715.72,73771.10,0.4507,1.95,0.0000,0.0480,0.1257,0.3063,0.8440,2.7748,4.5146,,,
58.7454,5,5,17.8247,76.5697,completed,3715.72,73771.10,0.4507,1.95,0.0000,0.0709,0.3257,0.4728,4.4197,,,,,
28.0685,10,3,10.1742,38.2422,converged,3716.17,73771.32,0.4536,2.00,0.0000,0.0272,0.0416,,,,,,,
56.4694,6,3,8.8653,65.3343,converged,3716.17,73771.32,0.4536,2.00,0.0000,0.0384,0.0654,,,,,,,
39.0338,9,3,9.7386,48.7716,converged,3716.57,73771.51,0.4587,2.02,0.0000,0.0254,0.0570,,,,,,,
25.2573,10,3,8.9189,34.1759,converged,3716.57,73771.51,0.4587,2.02,0.0000,0.0245,0.0365,,,,,,,
31.8781,10,3,9.1674,41.0461,converged,3716.93,73771.69,0.4643,2.04,0.0000,0.0193,0.0397,,,,,,,
30.3082,10,3,8.9486,39.2566,converged,3716.93,73771.69,0.4643,2.04,0.0000,0.0167,0.0667,,,,,,,
21.5007,10,3,9.0792,30.5793,converged,3717.26,73771.86,0.4665,2.07,0.0000,0.0150,0.0698,,,,,,,
58.8502,5,5,18.2114,77.0614,completed,3717.26,73771.86,0.4665,2.07,0.0000,0.0785,0.6532,0.2221,4.5991,,,,,
35.7763,9,3,10.3119,46.0879,converged,3717.68,73772.07,0.4685,2.12,0.0000,0.0112,0.0150,,,,,,,
53.0131,6,4,12.9653,65.9783,converged,3717.68,73772.07,0.4685,2.12,0.0000,0.0497,0.2219,0.0640,,,,,,
43.3569,8,3,9.2646,52.6206,converged,3718.10,73772.28,0.4673,2.12,0.0000,0.0342,0.0772,,,,,,,
37.4861,9,3,8.8697,46.3557,converged,3718.10,73772.28,0.4673,2.12,0.0000,0.0252,0.0336,,,,,,,
30.1195,10,3,9.2862,39.4052,converged,3718.48,73772.47,0.4635,2.12,0.0000,0.0279,0.0547,,,,,,,
44.1705,8,3,9.5795,53.7495,converged,3718.48,73772.47,0.4635,2.12,0.0000,0.0366,0.0530,,,,,,,
41.9639,8,3,9.3880,51.3510,converged,3718.86,73772.66,0.4598,2.14,0.0000,0.0136,0.0955,,,,,,,
29.0251,10,3,9.6570,38.6821,converged,3718.86,73772.66,0.4598,2.14,0.0000,0.0177,0.0245,,,,,,,
