jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
22.5893,10,3,9.5540,32.1430,converged,3639.04,73711.84,-2.0188,0.65,0.0000,0.0512,0.0934,,,,,,,
29.6933,10,3,9.8747,39.5677,converged,3639.04,73711.84,-2.0188,0.65,0.0000,0.0334,0.0434,,,,,,,
28.0391,10,3,10.6714,38.7104,converged,3638.99,73711.74,-2.0189,0.69,0.0000,0.0512,0.0827,,,,,,,
23.7314,10,3,11.4037,35.1347,converged,3638.99,73711.74,-2.0189,0.69,0.0000,0.0543,0.0360,,,,,,,
45.7199,8,3,9.0274,54.7464,converged,3638.93,73711.61,-2.0188,0.68,0.0000,0.0542,0.0576,,,,,,,
45.1198,8,3,11.6955,56.8145,converged,3638.93,73711.61,-2.0188,0.68,0.0000,0.0477,0.0928,,,,,,,
24.5751,10,10,31.4462,56.0212,completed,3638.86,73711.47,-2.0186,0.72,0.0000,0.0467,0.1448,0.1706,0.4198,1.3043,2.2582,3.4159,4.9593,5.1872
35.1830,9,3,9.8033,44.9854,converged,3638.86,73711.47,-2.0186,0.72,0.0000,0.0709,0.0512,,,,,,,
30.6805,10,3,9.3883,40.0683,converged,3638.79,73711.32,-2.0178,0.78,0.0000,0.0516,0.0923,,,,,,,
43.2332,8,3,9.9715,53.2045,converged,3638.79,73711.32,-2.0178,0.78,0.0000,0.0441,0.0538,,,,,,,
44.1682,8,8,25.8885,70.0566,completed,3638.72,73711.17,-2.0162,0.83,0.0000,0.0861,0.1674,0.2392,0.9106,2.4957,4.7708,6.0481,,
22.0707,10,3,10.1262,32.1963,converged,3638.72,73711.17,-2.0162,0.83,0.0000,0.0588,0.0491,,,,,,,
22.2121,10,4,18.4596,40.6716,converged,3638.64,73711.00,-2.0120,0.87,0.0000,0.0765,0.1613,0.0867,,,,,,
25.3031,10,3,9.5728,34.8758,converged,3638.64,73711.00,-2.0120,0.87,0.0000,0.0309,0.0352,,,,,,,
27.9455,10,3,10.6338,38.5788,converged,3638.56,73710.84,-2.0083,0.90,0.0000,0.0291,0.0399,,,,,,,
29.6368,10,3,9.5872,39.2232,converged,3638.56,73710.84,-2.0083,0.90,0.0000,0.0288,0.0413,,,,,,,
27.3835,10,3,8.5040,35.8871,converged,3638.48,73710.68,-2.0048,0.92,0.0000,0.0345,0.0606,,,,,,,
51.3608,7,3,8.8072,60.1672,converged,3638.48,73710.68,-2.0048,0.92,0.0000,0.0601,0.0667,,,,,,,
34.0410,9,3,10.2474,44.2884,converged,3638.40,73710.50,-2.0010,0.97,0.0000,0.0320,0.0549,,,,,,,
28.9237,10,3,9.8951,38.8181,converged,3638.40,73710.50,-2.0010,0.97,0.0000,0.0436,0.0834,,,,,,,
24.9608,10,3,9.0034,33.9634,converged,3638.31,73710.30,-1.9959,1.04,0.0000,0.0589,0.0946,,,,,,,
27.7925,10,4,12.1411,39.9331,converged,3638.31,73710.30,-1.9959,1.04,0.0000,0.0772,0.1259,0.0966,,,,,,
41.5872,8,3,8.9663,50.5534,converged,3638.23,73710.13,-1.9930,1.10,0.0000,0.0439,0.0449,,,,,,,
30.2370,10,3,9.6902,39.9272,converged,3638.23,73710.13,-1.9930,1.10,0.0000,0.0621,0.0864,,,,,,,
26.8477,10,3,9.8646,36.7117,converged,3638.14,73709.92,-1.9903,1.16,0.0000,0.0253,0.0318,,,,,,,
32.6279,10,3,10.5625,43.1895,converged,3638.14,73709.92,-1.9903,1.16,0.0000,0.0655,0.0903,,,,,,,
25.4150,10,3,9.7293,35.1444,converged,3638.05,73709.70,-1.9867,1.22,0.0000,0.0324,0.0541,,,,,,,
