jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
22.6639,10,10,34.0579,56.7209,completed,3639.24,73712.13,-1.9650,3.38,0.0000,0.3021,0.4466,0.2489,0.3273,0.4443,0.6871,1.1300,0.7698,0.4021
53.7324,6,6,19.2607,72.9927,completed,3638.94,73711.40,-1.9554,3.63,0.0000,0.5359,0.3745,1.1800,1.3598,0.7455,,,,
25.4065,10,10,34.7851,60.1912,completed,3638.94,73711.40,-1.9554,3.63,0.0000,0.3668,0.5000,0.3025,0.1257,0.3303,1.1956,1.5042,1.1228,0.5205
32.5859,10,10,33.5223,66.1074,completed,3638.59,73710.52,-1.9455,3.92,0.0000,0.4555,0.5938,0.3539,0.2712,0.5438,1.0114,1.3456,0.9593,0.4965
50.4420,7,7,25.9826,76.4247,completed,3638.59,73710.52,-1.9455,3.92,0.0000,0.6030,0.5757,0.4066,0.7356,1.4419,0.8077,,,
51.9456,7,7,30.3541,82.2992,completed,3638.22,73709.57,-1.9359,4.22,0.0000,0.6920,0.7049,0.2788,0.7045,1.5168,0.8687,,,
23.6888,10,10,30.0493,53.7373,completed,3638.22,73709.57,-1.9359,4.22,0.0000,0.3941,0.5033,0.3077,0.2240,0.4061,1.0573,1.5085,0.8617,0.4348
43.6282,8,8,27.3563,70.9844,completed,3637.83,73708.55,-1.9257,4.54,0.0000,0.4940,0.6026,0.2530,1.1466,1.1602,1.0681,0.6421,,
52.8412,6,6,21.3852,74.2263,completed,3637.83,73708.55,-1.9257,4.54,0.0000,0.7389,0.4887,0.5572,1.1950,0.7014,,,,
50.3589,7,7,22.8831,73.2412,completed,3637.39,73707.33,-1.9125,4.91,0.0000,0.4369,0.4954,0.4680,0.5793,0.7428,0.4326,,,
24.0431,10,10,31.5294,55.5725,completed,3637.39,73707.33,-1.9125,4.91,0.0000,0.3589,0.4860,0.2986,0.2751,0.5880,0.6141,0.8902,0.7515,0.3908
33.9858,10,10,36.6402,70.6253,completed,3636.98,73706.13,-1.8996,5.20,0.0000,0.3002,0.4259,0.2337,0.3011,0.2986,0.5490,0.7030,0.5801,0.4067
34.4584,9,9,29.9422,64.4002,completed,3636.98,73706.13,-1.8996,5.20,0.0000,0.4159,0.5571,0.2149,0.4044,0.4232,0.9998,0.9494,0.5212,
24.3640,10,10,32.1450,56.5090,completed,3636.55,73704.87,-1.8876,5.47,0.0000,0.3348,0.4060,0.2139,0.3074,0.6631,0.8028,0.8127,0.3440,0.2205
20.5877,10,10,32.4450,53.0321,completed,3636.55,73704.87,-1.8876,5.47,0.0000,0.3210,0.4169,0.2482,0.3451,0.7222,0.3707,0.9545,0.8488,0.4308
27.2807,10,10,30.7344,58.0144,completed,3636.17,73703.67,-1.8766,5.72,0.0000,0.3599,0.4519,0.2335,0.2031,0.3523,1.3075,1.4399,1.0424,0.4122
47.1359,7,7,24.9096,72.0446,completed,3636.17,73703.67,-1.8766,5.72,0.0000,0.5499,0.5033,0.2452,0.3080,1.2435,0.5940,,,
20.8061,10,10,33.0960,53.9020,completed,3635.74,73702.27,-1.8613,5.99,0.0000,0.2616,0.3387,0.1512,0.4373,0.4915,0.5408,0.3721,0.2216,0.2261
