jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
49.0916,7,7,38.9997,88.0908,completed,81545.66,50018.64,0.2124,8.32,0.0000,0.1304,0.2359,0.9981,4.6810,8.9585,10.0612,,,
58.2633,5,5,30.7011,88.9642,completed,81548.12,50019.15,0.2027,8.33,0.0000,0.0249,1.5421,1.7374,9.9905,,,,,
53.7720,6,6,28.3949,82.1670,completed,81548.12,50019.15,0.2027,8.33,0.0000,0.2655,0.1683,1.0900,7.7805,11.1644,,,,
49.8501,7,7,30.0827,79.9328,completed,81550.57,50019.65,0.1965,8.32,0.0000,0.0668,0.2043,0.4081,3.1798,9.4745,9.0766,,,
44.6003,8,3,13.4789,58.0790,converged,81550.57,50019.65,0.1965,8.32,0.0000,0.0622,0.0775,,,,,,,
36.4255,9,3,10.2386,46.6636,converged,81552.75,50020.07,0.1908,8.32,0.0000,0.1411,0.0823,,,,,,,
38.1333,9,9,35.9670,74.1000,completed,81552.75,50020.07,0.1908,8.32,0.0000,0.1121,0.1180,0.1909,0.5727,1.1458,5.6939,8.9195,7.7078,
29.4009,10,4,15.7273,45.1273,converged,81554.65,50020.44,0.1879,8.32,0.0000,0.1723,0.1689,0.0128,,,,,,
39.9972,9,3,13.4138,53.4109,converged,81554.65,50020.44,0.1879,8.32,0.0000,0.0581,0.0558,,,,,,,
55.4047,6,3,9.4495,64.8536,converged,81556.55,50020.80,0.1894,8.33,0.0000,0.2239,0.0339,,,,,,,
44.4562,8,8,36.7957,81.2517,completed,81556.55,50020.80,0.1894,8.33,0.0000,0.1093,0.1952,0.7556,1.0382,3.6115,8.3854,9.1762,,
50.9098,7,7,24.9226,75.8316,completed,81558.91,50021.25,0.1879,8.33,0.0000,0.2462,0.2709,0.3160,3.8410,9.4096,10.3228,,,
28.2189,10,10,34.0669,62.2849,completed,81558.91,50021.25,0.1879,8.33,0.0000,0.0843,0.1382,0.2591,0.6533,0.6163,3.5549,8.0472,8.5250,6.3872
26.5785,10,3,11.0238,37.6019,converged,81561.18,50021.69,0.1871,8.33,0.0000,0.0821,0.0619,,,,,,,
22.0479,10,10,43.5563,65.6033,completed,81561.18,50021.69,0.1871,8.33,0.0000,0.0837,0.1087,0.1425,0.4761,0.2697,2.5810,6.3777,8.3683,7.1257
40.1455,8,4,18.2489,58.3939,converged,81563.37,50022.10,0.1820,8.34,0.0000,0.1197,0.1145,0.0666,,,,,,
25.0239,10,10,39.7976,64.8207,completed,81563.37,50022.10,0.1820,8.34,0.0000,0.0760,0.1074,0.1917,0.4122,0.2884,2.5970,6.9095,8.5047,7.0851
45.9855,8,3,8.7002,54.6852,converged,81565.56,50022.50,0.1784,8.37,0.0000,0.0907,0.0399,,,,,,,
34.8790,9,3,9.3942,44.2723,converged,81565.56,50022.50,0.1784,8.37,0.0000,0.0277,0.0363,,,,,,,
44.2414,8,3,9.0254,53.2665,converged,81567.50,50022.86,0.1779,8.39,0.0000,0.0744,0.0131,,,,,,,
27.8748,10,3,9.1817,37.0557,converged,81567.50,50022.86,0.1779,8.39,0.0000,0.0155,0.0385,,,,,,,
22.1568,10,3,9.1078,31.2638,converged,81569.42,50023.20,0.1767,8.40,0.0000,0.0269,0.0125,,,,,,,
54.8771,6,6,29.1664,84.0434,completed,81569.42,50023.20,0.1767,8.40,0.0000,0.0581,0.2589,0.3455,4.1888,10.1604,,,,
21.8384,10,3,19.2118,41.0498,converged,81571.63,50023.60,0.1785,8.40,0.0000,0.0279,0.0177,,,,,,,
32.4090,10,3,16.6855,49.0945,converged,81571.63,50023.60,0.1785,8.40,0.0000,0.0130,0.0549,,,,,,,
45.7902,8,3,10.8351,56.6251,converged,81573.28,50023.90,0.1770,8.40,0.0000,0.0235,0.0266,,,,,,,
41.0644,8,8,46.9260,87.9901,completed,81573.28,50023.90,0.1770,8.40,0.0000,0.0204,0.1014,0.2236,0.3325,3.0269,7.9815,9.5183,,
22.9545,10,3,13.7932,36.7472,converged,81575.76,50024.33,0.1766,8.40,0.0000,0.0168,0.0262,,,,,,,
57.5469,6,6,24.4293,81.9753,completed,81575.76,50024.33,0.1766,8.40,0.0000,0.0794,0.4956,2.1011,5.1668,10.4557,,,,
21.3176,10,3,10.5979,31.9149,converged,81577.97,50024.73,0.1767,8.39,0.0000,0.0155,0.0301,,,,,,,
50.6088,7,7,27.0620,77.6701,completed,81577.97,50024.73,0.1767,8.39,0.0000,0.0876,0.1138,1.4581,2.3684,7.7864,9.9867,,,
35.7050,9,3,9.4143,45.1194,converged,81580.18,50025.12,0.1728,8.38,0.0000,0.0121,0.0547,,,,,,,
38.1620,9,9,36.4166,74.5786,completed,81580.18,50025.12,0.1728,8.38,0.0000,0.0805,0.2887,1.1604,3.2646,1.2552,3.1461,7.4406,7.4885,
