59.1305,5,3,9.1324,68.2625,converged,3751.10,73774.13,-1.0506,4.10,0.0000,0.1884,0.0725,,,,,,,
35.4832,9,4,12.3092,47.7922,converged,3751.51,73773.41,-1.0661,4.13,0.0000,0.1306,0.1495,0.0297,,,,,,
47.3028,7,3,9.4613,56.7633,converged,3751.51,73773.41,-1.0661,4.13,0.0000,0.0615,0.0646,,,,,,,
43.6382,8,3,9.3096,52.9477,converged,3751.95,73772.59,-1.0788,4.18,0.0000,0.0949,0.0717,,,,,,,
50.1947,7,3,9.4249,59.6190,converged,3751.95,73772.59,-1.0788,4.18,0.0000,0.0893,0.0525,,,,,,,
29.0537,10,3,13.2194,42.2724,converged,3752.40,73771.75,-1.0868,4.25,0.0000,0.0694,0.0684,,,,,,,
45.6280,8,3,9.5038,55.1308,converged,3752.40,73771.75,-1.0868,4.25,0.0000,0.0899,0.0938,,,,,,,
47.9502,7,3,9.4030,57.3530,converged,3752.79,73770.99,-1.0908,4.30,0.0000,0.1092,0.0452,,,,,,,
28.0690,10,3,10.1204,38.1885,converged,3752.79,73770.99,-1.0908,4.30,0.0000,0.0699,0.0924,,,,,,,
53.8954,6,6,30.3965,84.2915,completed,3753.24,73770.13,-1.0927,4.34,0.0000,0.1467,0.1728,0.6946,0.9328,0.6040,,,,
51.1544,7,4,12.2332,63.3872,converged,3753.24,73770.13,-1.0927,4.34,0.0000,0.0928,0.1081,0.0905,,,,,,
29.9883,10,3,9.7693,39.7573,converged,3753.74,73769.16,-1.0931,4.37,0.0000,0.0622,0.0562,,,,,,,
22.5451,10,3,13.3751,35.9202,converged,3753.74,73769.16,-1.0931,4.37,0.0000,0.0604,0.0908,,,,,,,
57.8724,6,3,9.6126,67.4846,converged,3754.09,73768.49,-1.0931,4.36,0.0000,0.0668,0.0788,,,,,,,
32.5484,10,3,9.1348,41.6828,converged,3754.09,73768.49,-1.0931,4.36,0.0000,0.0342,0.0373,,,,,,,
36.6325,9,3,9.6239,46.2559,converged,3754.59,73767.52,-1.0934,4.36,0.0000,0.0410,0.0254,,,,,,,
28.5651,10,3,9.2743,37.8393,converged,3754.59,73767.52,-1.0934,4.36,0.0000,0.0299,0.0506,,,,,,,
33.2548,10,3,10.6982,43.9522,converged,3754.94,73766.84,-1.0937,4.34,0.0000,0.0220,0.0191,,,,,,,
38.1111,9,3,9.0560,47.1671,converged,3754.94,73766.84,-1.0937,4.34,0.0000,0.0365,0.0529,,,,,,,
36.2219,9,3,9.0937,45.3148,converged,3755.39,73765.98,-1.0943,4.29,0.0000,0.0285,0.0225,,,,,,,
32.8370,10,3,9.2638,42.1009,converged,3755.39,73765.98,-1.0943,4.29,0.0000,0.0436,0.0613,,,,,,,
51.6350,7,3,9.2791,60.9141,converged,3755.78,73765.22,-1.0949,4.23,0.0000,0.0452,0.0849,,,,,,,
20.5797,10,3,9.7566,30.3356,converged,3755.78,73765.22,-1.0949,4.23,0.0000,0.0378,0.0666,,,,,,,
31.9876,10,3,14.1409,46.1280,converged,3756.16,73764.48,-1.0957,4.17,0.0000,0.0189,0.0171,,,,,,,
32.4592,10,3,10.0589,42.5180,converged,3756.16,73764.48,-1.0957,4.17,0.0000,0.0215,0.0239,,,,,,,
34.8139,9,3,9.9507,44.7638,converged,3756.54,73763.74,-1.0969,4.09,0.0000,0.0210,0.0248,,,,,,,
49.0887,7,7,27.9819,77.0700,completed,3756.54,73763.74,-1.0969,4.09,0.0000,0.0658,0.1283,0.4431,0.8466,0.4002,0.3090,,,
50.2137,7,3,9.6251,59.8382,converged,3757.00,73762.84,-1.0984,3.98,0.0000,0.0299,0.0477,,,,,,,
40.5771,8,3,10.1431,50.7201,converged,3757.00,73762.84,-1.0984,3.98,0.0000,0.0263,0.0195,,,,,,,
42.7478,8,3,9.1540,51.9010,converged,3757.40,73762.05,-1.0998,3.89,0.0000,0.0265,0.0364,,,,,,,
36.7236,9,3,10.2956,47.0186,converged,3757.40,73762.05,-1.0998,3.89,0.0000,0.0400,0.0641,,,,,,,
53.5674,6,3,9.2505,62.8175,converged,3757.75,73761.37,-1.1018,3.82,0.0000,0.0502,0.0606,,,,,,,
21.0888,10,3,10.5908,31.6788,converged,3757.75,73761.37,-1.1018,3.82,0.0000,0.0294,0.0321,,,,,,,
27.3120,10,3,9.5840,36.8950,converged,3758.14,73760.61,-1.1042,3.75,0.0000,0.0413,0.0299,,,,,,,
57.2163,6,3,8.7962,66.0123,converged,3758.14,73760.61,-1.1042,3.75,0.0000,0.0468,0.0604,,,,,,,
28.3791,10,3,8.8997,37.2788,converged,3758.47,73759.94,-1.1064,3.69,0.0000,0.0564,0.0615,,,,,,,
25.0566,10,3,9.3166,34.3726,converged,3758.47,73759.94,-1.1064,3.69,0.0000,0.0526,0.0784,,,,,,,
42.7386,8,3,9.3682,52.1062,converged,3758.80,73759.29,-1.1085,3.63,0.0000,0.0759,0.0855,,,,,,,
37.0125,9,3,9.3010,46.3131,converged,3758.80,73759.29,-1.1085,3.63,0.0000,0.0562,0.0699,,,,,,,
45.3411,8,3,8.9232,54.2643,converged,3759.12,73758.64,-1.1103,3.55,0.0000,0.0763,0.0705,,,,,,,
45.5679,8,3,9.2203,54.7873,converged,3759.12,73758.64,-1.1103,3.55,0.0000,0.0837,0.0922,,,,,,,
56.8209,6,3,10.2152,67.0353,converged,3759.47,73757.94,-1.1122,3.46,0.0000,0.1384,0.0404,,,,,,,
55.9195,6,3,10.8901,66.8092,converged,3759.47,73757.94,-1.1122,3.46,0.0000,0.1308,0.0450,,,,,,,
