jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
28.3142,10,10,41.5115,69.8255,completed,81379.42,49918.29,0.5889,1.63,0.0000,0.9839,1.5547,1.9901,1.9750,1.8548,2.2138,0.9363,0.6113,0.3770
55.4084,6,6,24.8859,80.2939,completed,81379.42,49918.29,0.5889,1.63,0.0000,1.4057,1.3921,4.1386,2.5625,0.6891,,,,
44.8194,8,8,41.9544,86.7735,completed,81379.79,49918.54,0.5881,1.70,0.0000,1.0247,1.4726,0.2832,3.8761,2.6794,0.9079,0.2888,,
35.3533,9,9,45.8840,81.2370,completed,81379.79,49918.54,0.5881,1.70,0.0000,0.7657,1.1700,0.1793,5.4432,6.9998,1.0436,0.2596,0.2248,
51.0105,7,7,30.7965,81.8065,completed,81380.24,49918.84,0.5852,1.79,0.0000,1.3056,0.6059,5.8366,6.1392,1.8530,0.5478,,,
20.7914,10,10,57.9480,78.7390,completed,81380.24,49918.84,0.5852,1.79,0.0000,0.5601,0.7284,0.4850,5.4997,12.6832,3.1932,0.7569,0.3377,0.2622
36.0011,9,9,41.1312,77.1322,completed,81380.69,49919.14,0.5836,1.85,0.0000,0.7865,1.1981,0.2950,2.5915,6.1567,0.7616,0.2563,0.2494,
30.6879,10,10,51.8638,82.5508,completed,81380.69,49919.14,0.5836,1.85,0.0000,0.7937,0.9822,0.3489,2.7778,12.8437,2.8302,1.0679,0.4392,0.2143
55.1570,6,6,27.5740,82.7310,completed,81381.17,49919.46,0.5815,2.00,0.0000,0.1936,2.1316,5.9515,2.0855,0.7073,,,,
34.0280,9,9,49.7306,83.7587,completed,81381.17,49919.46,0.5815,2.00,0.0000,0.7353,0.7655,0.1832,0.7598,3.7846,0.7346,0.3622,0.2728,
38.7954,9,9,55.9971,94.7921,completed,81381.74,49919.83,0.5795,2.27,0.0000,0.2105,0.2680,0.4662,3.1451,1.5433,0.8934,0.4416,0.2446,
45.6189,8,8,30.9132,76.5312,completed,81381.74,49919.83,0.5795,2.27,0.0000,0.8509,0.7399,0.9589,5.3430,2.1045,0.8107,0.1498,,
35.1537,9,9,52.3225,87.4756,completed,81382.38,49920.25,0.5775,2.67,0.0000,0.3354,0.5970,1.2252,1.3204,2.1472,0.5255,0.3648,0.2721,
30.9684,10,10,39.3328,70.3008,completed,81382.38,49920.25,0.5775,2.67,0.0000,0.5198,0.7768,1.7206,3.7360,2.0893,0.8028,0.5805,0.4158,0.2147
43.7883,8,8,55.2594,99.0474,completed,81383.10,49920.72,0.5750,2.99,0.0000,1.0913,2.4076,5.9040,9.4241,1.9317,0.7783,0.2319,,
20.5997,10,3,12.7899,33.3889,converged,81383.10,49920.72,0.5750,2.99,0.0000,0.0867,0.0939,,,,,,,
49.9276,7,7,43.1146,93.0416,completed,81383.99,49921.29,0.5743,3.51,0.0000,0.5487,1.6418,0.3281,3.0942,1.1789,0.4998,,,
59.0697,5,5,29.0906,88.1596,completed,81383.99,49921.29,0.5743,3.51,0.0000,0.6332,6.6278,4.3775,1.5790,,,,,
36.8925,9,8,31.8801,68.7722,converged,81385.00,49921.94,0.5747,3.94,0.0000,0.3343,0.4231,1.0101,6.8615,3.4555,0.3609,0.0826,,
55.5799,6,6,24.3626,79.9417,completed,81385.00,49921.94,0.5747,3.94,0.0000,1.2505,3.1747,10.3120,2.8387,1.0527,,,,
